1,1,988.0,173.0,149.0,147.0,1,-1,-1,-1
1,2,587.0,140.0,89.0,133.0,1,-1,-1,-1
1,3,364.0,174.0,99.0,152.0,1,-1,-1,-1
1,4,102.0,363.0,137.0,175.0,1,-1,-1,-1
1,5,695.0,390.0,166.0,129.0,1,-1,-1,-1
1,6,743.0,381.0,172.0,122.0,1,-1,-1,-1
1,7,724.0,275.0,162.0,155.0,1,-1,-1,-1
1,8,517.0,199.0,108.0,170.0,1,-1,-1,-1
1,9,432.0,278.0,111.0,149.0,1,-1,-1,-1
1,10,273.0,306.0,132.0,207.0,1,-1,-1,-1
11,9,461.90765380859375,299.400634765625,91.2939453125,140.540283203125,1,-1,-1,-1
11,10,258.68572998046875,314.86767578125,57.9556884765625,180.89892578125,1,-1,-1,-1
11,4,72.89505004882812,382.2076416015625,94.041259765625,166.5679931640625,1,-1,-1,-1
11,8,488.11749267578125,201.78135681152344,53.9481201171875,150.61427307128906,1,-1,-1,-1
11,3,333.976318359375,178.2716064453125,52.68896484375,133.12750244140625,1,-1,-1,-1
11,1,1032.78515625,196.61181640625,87.089599609375,116.03436279296875,1,-1,-1,-1
11,2,571.6181640625,154.07293701171875,87.099609375,110.20327758789062,1,-1,-1,-1
11,5,742.0,380.0,127.0,134.0,1,-1,-1,-1
11,7,813.0,285.0,100.0,142.0,1,-1,-1,-1
11,6,807.0,357.0,163.0,128.0,1,-1,-1,-1
21,9,432.24755859375,311.1829528808594,117.7052001953125,146.65887451171875,1,-1,-1,-1
21,6,828.091796875,351.83984375,135.4061279296875,112.5010986328125,1,-1,-1,-1
21,4,0.37708282470703125,383.002197265625,67.94380950927734,171.67926025390625,1,-1,-1,-1
21,3,221.91177368164062,182.7613525390625,55.09918212890625,132.8685302734375,1,-1,-1,-1
21,10,134.694580078125,320.957763671875,69.86297607421875,174.3934326171875,1,-1,-1,-1
21,8,384.8914794921875,207.51199340820312,47.79058837890625,144.22802734375,1,-1,-1,-1
21,2,501.45867919921875,156.276123046875,73.6402587890625,116.88055419921875,1,-1,-1,-1
21,5,733.8255615234375,361.82171630859375,100.8321533203125,121.59796142578125,1,-1,-1,-1
21,7,793.9185180664062,284.96441650390625,98.25927734375,123.23828125,1,-1,-1,-1
21,1,1013.1728515625,197.38571166992188,81.114501953125,112.25018310546875,1,-1,-1,-1
31,9,353.4485778808594,315.87725830078125,118.3543701171875,150.9481201171875,1,-1,-1,-1
31,5,603.16064453125,349.30438232421875,109.771728515625,136.6812744140625,1,-1,-1,-1
31,7,732.868408203125,279.5252990722656,92.337158203125,123.69842529296875,1,-1,-1,-1
31,2,356.7332458496094,159.15792846679688,76.2149658203125,126.216064453125,1,-1,-1,-1
31,8,182.0213623046875,207.0897674560547,53.52825927734375,151.03504943847656,1,-1,-1,-1
31,1,933.5294189453125,200.02911376953125,72.52978515625,123.3074951171875,1,-1,-1,-1
31,3,35.20558166503906,188.87637329101562,40.991676330566406,134.699951171875,1,-1,-1,-1
31,6,771.0,335.0,242.0,145.0,1,-1,-1,-1
41,9,255.48544311523438,325.60125732421875,120.27227783203125,160.2080078125,1,-1,-1,-1
41,2,177.15194702148438,170.6350555419922,104.52786254882812,130.36427307128906,1,-1,-1,-1
41,7,653.7450561523438,267.619140625,71.400146484375,142.1982421875,1,-1,-1,-1
41,1,849.1289672851562,204.91429138183594,42.3526611328125,131.92555236816406,1,-1,-1,-1
41,6,785.6348876953125,339.8939208984375,76.64306640625,123.9947509765625,1,-1,-1,-1
41,5,466.31085205078125,334.16644287109375,120.573486328125,145.65478515625,1,-1,-1,-1
